asin,review_count,fake_count,real_count,fake_rate
B07P761FV4,3,0,3,0.0
B07PFG8KV6,3,0,3,0.0
B07PHVW7Z5,3,0,3,0.0
B07PLXNQ99,3,0,3,0.0
B07PS9WMBM,3,0,3,0.0
B07Q1678K2,3,0,3,0.0
B07QC2CMQC,3,0,3,0.0
B07QMZS32S,3,0,3,0.0
B07QS62HVP,3,0,3,0.0
B07RNFXPQ6,3,0,3,0.0
B07RPDHQNN,3,0,3,0.0
B07SLTPBD1,3,0,3,0.0
B07T1C8J26,3,0,3,0.0
B07T368YHJ,3,0,3,0.0
B07TNZVFN4,3,0,3,0.0
B07V43QJWY,3,0,3,0.0
B07VF4LJNT,3,0,3,0.0
B07VRBN6FJ,3,0,3,0.0
B07W42SS7H,3,0,3,0.0
B07WCBS7N6,3,0,3,0.0
B07WG6D83P,3,0,3,0.0
B07WPB4PP6,3,0,3,0.0
B07WQF4SGB,3,0,3,0.0
B07WW733BP,3,0,3,0.0
B07WZLXR8X,3,0,3,0.0
B07X9V217S,3,0,3,0.0
B07XRNTWN1,3,0,3,0.0
B07XVPDZGN,3,0,3,0.0
B07Y2G133N,3,0,3,0.0
B07Y8VSKKX,3,0,3,0.0
B07Y9R3RMV,3,0,3,0.0
B07YF5CH4G,3,0,3,0.0
B07YNBPFZ8,3,0,3,0.0
B07YX9CB4S,3,0,3,0.0
B07Z7Z9XRQ,3,0,3,0.0
B07Z9TZDY5,3,0,3,0.0
B07ZJXV9DG,3,0,3,0.0
B07ZK76XZP,3,0,3,0.0
B07ZWTYC96,3,0,3,0.0
B081DRBLSV,3,0,3,0.0
B081MY938C,3,0,3,0.0
B081T859ZD,3,0,3,0.0
B081YQ5DVB,3,0,3,0.0
B082VYX7G8,3,0,3,0.0
B082W8KS4J,3,0,3,0.0
B083FJ8FRP,3,0,3,0.0
B083GCFLB2,3,0,3,0.0
B083K6277W,3,0,3,0.0
B083N321ZQ,3,0,3,0.0
B083W3NMC1,3,0,3,0.0
B085RJF7XG,3,0,3,0.0
B085T1N67G,3,0,3,0.0
B085XSR1SH,3,0,3,0.0
B0878QQGHF,3,0,3,0.0
B0878YHKCT,3,0,3,0.0
B08795LLT5,3,0,3,0.0
B087D5CJBR,3,0,3,0.0
B0889VG6GS,3,0,3,0.0
B088D29XYP,3,0,3,0.0
B088F435CH,3,0,3,0.0
B088GQDN9Z,3,0,3,0.0
B088KDK99V,3,0,3,0.0
B088RBSQ1V,3,0,3,0.0
B089VHH4H7,3,0,3,0.0
B08B1FF461,3,0,3,0.0
B08BZQHRM8,3,0,3,0.0
B08C2QFDGJ,3,0,3,0.0
B08C5LDCMP,3,0,3,0.0
B08C7BP588,3,0,3,0.0
B08CH77K86,3,0,3,0.0
B08CRK4S7L,3,0,3,0.0
B08CXR2H5N,3,0,3,0.0
B08DK8FCW3,3,0,3,0.0
B08G46QQ9V,3,0,3,0.0
B08GKV2WY6,3,0,3,0.0
B08GPKRWW5,3,0,3,0.0
B08H1JPRDB,3,0,3,0.0
B08HLTZ47X,3,0,3,0.0
B08HMXF1QY,3,0,3,0.0
B08HPSMC2C,3,0,3,0.0
B08HYF7TPV,3,0,3,0.0
B08JGLSVJ5,3,0,3,0.0
B08K2WTCYK,3,0,3,0.0
B08K7C8G4M,3,0,3,0.0
B08KH8VKYZ,3,0,3,0.0
B08L4JMCGR,3,0,3,0.0
B08L9BHDNF,3,0,3,0.0
B08LGBKB2J,3,0,3,0.0
B08LQRNR65,3,0,3,0.0
B08MD2FMQX,3,0,3,0.0
B08MDY55RV,3,0,3,0.0
B08N6Q3W85,3,0,3,0.0
B08NYPF2CN,3,0,3,0.0
B08PDG5RDN,3,0,3,0.0
B08QVSSZJT,3,0,3,0.0
B08RC37VPM,3,0,3,0.0
B08RDQ1RVH,3,0,3,0.0
B08S7CG5F2,3,0,3,0.0
B08TRPM9V2,3,0,3,0.0
B08VXT18GB,3,0,3,0.0
B08YNNFVF2,3,0,3,0.0
B08ZHZRN35,3,0,3,0.0
B091TY71M5,3,0,3,0.0
B09327P8CK,3,0,3,0.0
B093K5K6SR,3,0,3,0.0
B0948V1QKR,3,0,3,0.0
B095RVQV9L,3,0,3,0.0
B096LQSKKH,3,0,3,0.0
B0979HSFFY,3,0,3,0.0
B097Q4D9XB,3,0,3,0.0
B098F1Z311,3,0,3,0.0
B0995P3DZK,3,0,3,0.0
B099HB2RKM,3,0,3,0.0
B09BB1R2NT,3,0,3,0.0
B09BVLRW1C,3,0,3,0.0
B09C5Y7HJJ,3,0,3,0.0
B09CW5XLWR,3,0,3,0.0
B09HWCZNSJ,3,0,3,0.0
B09JV18K6L,3,0,3,0.0
B09K3NR5SY,3,0,3,0.0
B09KLMM7C6,3,0,3,0.0
B09N22NLH9,3,0,3,0.0
B09PB2JZ1C,3,0,3,0.0
B09PFW98PL,3,0,3,0.0
B09PG3BH9L,3,0,3,0.0
B09RF3VDS5,3,0,3,0.0
B09TS1H16G,3,0,3,0.0
B09VVQ57PT,3,0,3,0.0
B0B14N2QZF,3,0,3,0.0
B0B88X2FK4,3,0,3,0.0
B0BQ6KS5PP,3,0,3,0.0
B0BZ4JVW1T,3,0,3,0.0
816091846,2,2,0,1.0
B00023IZ1G,2,2,0,1.0
B0007KXW1M,2,2,0,1.0
B0007ZG2WI,2,2,0,1.0
B0008F6QGO,2,2,0,1.0
B0009W7MD2,2,2,0,1.0
B000B12EAM,2,2,0,1.0
B000NVR94G,2,2,0,1.0
B000RFDQB8,2,2,0,1.0
B000ROHK7K,2,2,0,1.0
B000SDI6MI,2,2,0,1.0
B000UCEG1C,2,2,0,1.0
B000UK2VRK,2,2,0,1.0
B000UK4Y5M,2,2,0,1.0
B00159JOIO,2,2,0,1.0
B001KUPR4I,2,2,0,1.0
B002FAVWEG,2,2,0,1.0
B002P0ST1K,2,2,0,1.0
B002RMKXR4,2,2,0,1.0
B002UILQBM,2,2,0,1.0
B002WF7J96,2,2,0,1.0
B0041TF5YW,2,2,0,1.0
B004DGK40S,2,2,0,1.0
B004QDXYJQ,2,2,0,1.0
B004X172AS,2,2,0,1.0
B00519BEPA,2,2,0,1.0
B0053EKQEI,2,2,0,1.0
B005IHE9UC,2,2,0,1.0
B005NJ4WOS,2,2,0,1.0
B005RHEAX4,2,2,0,1.0
B0061QFS7M,2,2,0,1.0
B0062N624M,2,2,0,1.0
B006XZ8THC,2,2,0,1.0
B007D5QMFC,2,2,0,1.0
B007KQA25A,2,2,0,1.0
B007MJKFJS,2,2,0,1.0
B007W6FW8A,2,2,0,1.0
B00890NT4C,2,2,0,1.0
B008KEJ18A,2,2,0,1.0
B008WAUVL8,2,2,0,1.0
B0099QFX9Y,2,2,0,1.0
B009FX2XCG,2,2,0,1.0
B009GPP546,2,2,0,1.0
B009Z4JPJY,2,2,0,1.0
B00ACC6FK0,2,2,0,1.0
B00AKKC7KG,2,2,0,1.0
B00BFB7XDU,2,2,0,1.0
B00BFMFUIE,2,2,0,1.0
B00BHLQGMC,2,2,0,1.0
B00CA1P0ZM,2,2,0,1.0
B00DEJW4YE,2,2,0,1.0
B00DH2AIX2,2,2,0,1.0
B00DSW4VKC,2,2,0,1.0
B00E6PGLQC,2,2,0,1.0
B00ENBZZSO,2,2,0,1.0
B00ERMY0WG,2,2,0,1.0
B00EZWTMLW,2,2,0,1.0
B00F77LG8G,2,2,0,1.0
B00FEHM8HM,2,2,0,1.0
B00FGDX3UA,2,2,0,1.0
B00FKXV8ZI,2,2,0,1.0
B00GH537PM,2,2,0,1.0
B00GMP72GM,2,2,0,1.0
B00GNE0BRO,2,2,0,1.0
B00H3CXED8,2,2,0,1.0
B00H8APE4W,2,2,0,1.0
B00HA1FS3Q,2,2,0,1.0
B00HHLUP50,2,2,0,1.0
B00HSV1UL2,2,2,0,1.0
B00I2XHRFI,2,2,0,1.0
B00ITNNJ8A,2,2,0,1.0
B00J88E1MI,2,2,0,1.0
B00JQ2VM8M,2,2,0,1.0
B00K0QV1QQ,2,2,0,1.0
B00K1NKYM0,2,2,0,1.0
B00KBNU7QI,2,2,0,1.0
B00KDJEC48,2,2,0,1.0
B00KQEHD46,2,2,0,1.0
B00KQW9ZKI,2,2,0,1.0
B00LBPMBKA,2,2,0,1.0
B00LDQ9CU4,2,2,0,1.0
B00LE1K9FU,2,2,0,1.0
B00LHZ9BMU,2,2,0,1.0
B00LIAZ8OO,2,2,0,1.0
B00LLIGXB0,2,2,0,1.0
B00LWUHCF8,2,2,0,1.0
B00M7DW2V8,2,2,0,1.0
B00MGAJ5GM,2,2,0,1.0
B00MJX8FR6,2,2,0,1.0
B00MP13O8C,2,2,0,1.0
B00MPOHPNY,2,2,0,1.0
B00MV76MMU,2,2,0,1.0
B00NB7VQJ8,2,2,0,1.0
B00NFV2UFY,2,2,0,1.0
B00NX5SVG4,2,2,0,1.0
B00NZ24JUW,2,2,0,1.0
B00O4D92ZI,2,2,0,1.0
B00O4KW5EQ,2,2,0,1.0
B00OBYMK22,2,2,0,1.0
B00OC1ZL6G,2,2,0,1.0
B00OK9PFUM,2,2,0,1.0
B00P87P8VG,2,2,0,1.0
B00PGB2240,2,2,0,1.0
B00Q5HEZ76,2,2,0,1.0
B00QJ9S8L4,2,2,0,1.0
B00RS7J9NW,2,2,0,1.0
B00RWBUBK4,2,2,0,1.0
B00SR1XFCE,2,2,0,1.0
B00SSNS5BW,2,2,0,1.0
B00SX18P0K,2,2,0,1.0
B00TG27FYM,2,2,0,1.0
B00TKJRZN2,2,2,0,1.0
B00TQ2OWEI,2,2,0,1.0
B00TUEWUAK,2,2,0,1.0
B00UJOSJ96,2,2,0,1.0
B00UNWA2GC,2,2,0,1.0
B00V5GMZBA,2,2,0,1.0
B00W2RYF1Y,2,2,0,1.0
B00WMB87LO,2,2,0,1.0
B00WNY2HZ2,2,2,0,1.0
B00WVN9F32,2,2,0,1.0
B00X4M9YTO,2,2,0,1.0
B00XILJ4GO,2,2,0,1.0
B00XYL8CNY,2,2,0,1.0
B00XYM8XM8,2,2,0,1.0
B00Y9B042U,2,2,0,1.0
B00YI166MI,2,2,0,1.0
B00YTCZKX2,2,2,0,1.0
B00YXX0M58,2,2,0,1.0
B00Z8C3ZNO,2,2,0,1.0
B00ZGT9O4S,2,2,0,1.0
B00ZSRWBBQ,2,2,0,1.0
B010KFK26Q,2,2,0,1.0
B010LY87KO,2,2,0,1.0
B010ODKF0M,2,2,0,1.0
B0114DPMYA,2,2,0,1.0
B011JK4OC4,2,2,0,1.0
B011UD7MWY,2,2,0,1.0
B012MV8PJM,2,2,0,1.0
B012Z20DB6,2,2,0,1.0
B0131WQ2G4,2,2,0,1.0
B013NEUE3C,2,2,0,1.0
B013TQS0DK,2,2,0,1.0
B0143XDZU6,2,2,0,1.0
B0149F2SSI,2,2,0,1.0
B014N7WPOY,2,2,0,1.0
B014OJPW1Y,2,2,0,1.0
B0153R4C44,2,2,0,1.0
B015GB79MY,2,2,0,1.0
B015NYHQHC,2,2,0,1.0
B015TNTPVM,2,2,0,1.0
B0167XBHO6,2,2,0,1.0
B016MNB4HQ,2,2,0,1.0
B016V2CBHU,2,2,0,1.0
B017GH7G5Q,2,2,0,1.0
B017HYB2BM,2,2,0,1.0
B017J19GGQ,2,2,0,1.0
B017SEPX20,2,2,0,1.0
B0180VBNWO,2,2,0,1.0
B018EYC72C,2,2,0,1.0
B0193KYUJY,2,2,0,1.0
B0193QBZVE,2,2,0,1.0
B019823RXM,2,2,0,1.0
B019F8CLBI,2,2,0,1.0
B019YV849E,2,2,0,1.0
B01A9ALC7K,2,2,0,1.0
B01AISLTUI,2,2,0,1.0
B01B02QKR8,2,2,0,1.0
B01B2PBYXI,2,2,0,1.0
B01BBCAW4Y,2,2,0,1.0
B01BER9Y86,2,2,0,1.0
B01BEYRHBA,2,2,0,1.0
B01BQW8RO6,2,2,0,1.0
B01BWERG6I,2,2,0,1.0
B01BXX34D2,2,2,0,1.0
B01CM0IJ58,2,2,0,1.0
B01CUPHRQM,2,2,0,1.0
B01CYYU9B4,2,2,0,1.0
B01D20QD9Q,2,2,0,1.0
B01D8DY20O,2,2,0,1.0
B01DEDYWD0,2,2,0,1.0
B01DJOQQBU,2,2,0,1.0
B01DL9AJPM,2,2,0,1.0
B01DQRHXPI,2,2,0,1.0
B01DRH86GW,2,2,0,1.0
B01DU031AM,2,2,0,1.0
B01DYRVLR6,2,2,0,1.0
B01E21CEXS,2,2,0,1.0
B01E3MUHNU,2,2,0,1.0
B01EARGYHQ,2,2,0,1.0
B01EST7TBQ,2,2,0,1.0
B01EVFIHW2,2,2,0,1.0
B01F9A4FYM,2,2,0,1.0
B01FHVAVO6,2,2,0,1.0
B01FVX9H90,2,2,0,1.0
B01FWSEISY,2,2,0,1.0
B01G50USXC,2,2,0,1.0
B01GCVENGM,2,2,0,1.0
B01GKDZ7NK,2,2,0,1.0
B01GOQHB5A,2,2,0,1.0
B01GVT3OJW,2,2,0,1.0
B01H54UGU2,2,2,0,1.0
B01H61QN4C,2,2,0,1.0
B01HDWPWOQ,2,2,0,1.0
B01HE0AYUO,2,2,0,1.0
B01HFZAJEE,2,2,0,1.0
B01HGH9E10,2,2,0,1.0
B01HR3CZFU,2,2,0,1.0
B01I0JOKJE,2,2,0,1.0
B01IAE28SE,2,2,0,1.0
B01IAHC3KY,2,2,0,1.0
B01IR393ZO,2,2,0,1.0
B01J1M7O38,2,2,0,1.0
B01J9L6DC4,2,2,0,1.0
B01JOKTHE6,2,2,0,1.0
B01JYNJJL4,2,2,0,1.0
B01K0EQ0AE,2,2,0,1.0
B01K3APH6S,2,2,0,1.0
B01KAVLESA,2,2,0,1.0
B01KD8ANOG,2,2,0,1.0
B01KH244JI,2,2,0,1.0
B01KH244P2,2,2,0,1.0
B01KU7ZGM4,2,2,0,1.0
B01LKL38KG,2,2,0,1.0
B01LQ0OQQQ,2,2,0,1.0
B01LSCJUEA,2,2,0,1.0
B01M1EMJHZ,2,2,0,1.0
B01M24DUXH,2,2,0,1.0
B01M75BAJ2,2,2,0,1.0
B01MDTC0XM,2,2,0,1.0
B01MF798J8,2,2,0,1.0
B01MRVAFTZ,2,2,0,1.0
B01MSU5LJX,2,2,0,1.0
B01MTFJXVH,2,2,0,1.0
B01MXFHDNU,2,2,0,1.0
B01MXPIDR1,2,2,0,1.0
B01MY5BXMA,2,2,0,1.0
B01N070HWY,2,2,0,1.0
B01N1FB7E4,2,2,0,1.0
B01N2LQ2YT,2,2,0,1.0
B01N2TOJES,2,2,0,1.0
B01N4X4JWP,2,2,0,1.0
B01N9LBVPC,2,2,0,1.0
B01NCKZW20,2,2,0,1.0
B01NCUVGO7,2,2,0,1.0
B06X6NPT2X,2,2,0,1.0
B06XCZ5T5Q,2,2,0,1.0
B06XD1W627,2,2,0,1.0
B06XF2KT39,2,2,0,1.0
B06XGKB4M8,2,2,0,1.0
B06XGWBGR3,2,2,0,1.0
B06XPC1Z5D,2,2,0,1.0
B06XR79F1N,2,2,0,1.0
B06XRJSF7Z,2,2,0,1.0
B06XS23J69,2,2,0,1.0
B06Y4TNRK9,2,2,0,1.0
B06Y5DG2J3,2,2,0,1.0
B06Y5JFTHV,2,2,0,1.0
B06ZXQS2V3,2,2,0,1.0
B06ZZ2S97C,2,2,0,1.0
B06ZZC5GT4,2,2,0,1.0
B071G9VHDH,2,2,0,1.0
B071K5T4JN,2,2,0,1.0
B071KKJB3G,2,2,0,1.0
B071L73RC7,2,2,0,1.0
B071RHXWSR,2,2,0,1.0
B071XVJ2MJ,2,2,0,1.0
B072FDD6MD,2,2,0,1.0
B072MCXTF5,2,2,0,1.0
B072Y3CGRX,2,2,0,1.0
B073GPNPSH,2,2,0,1.0
B073GZ2BL5,2,2,0,1.0
B073Q3P81W,2,2,0,1.0
B073RFJCFK,2,2,0,1.0
B073WQHFXB,2,2,0,1.0
B073XGGM1C,2,2,0,1.0
B0744DK5DV,2,2,0,1.0
B0745BHD85,2,2,0,1.0
B074G39W7P,2,2,0,1.0
B074JYLYLZ,2,2,0,1.0
B074KT7MD2,2,2,0,1.0
B074N6XMMM,2,2,0,1.0
B074Q39RMT,2,2,0,1.0
B074WCW2MH,2,2,0,1.0
B074X6V2X5,2,2,0,1.0
B074Z5RDH9,2,2,0,1.0
B074ZYZNMT,2,2,0,1.0
B0753Z8FYK,2,2,0,1.0
B0755BJW4Y,2,2,0,1.0
B0759KBX97,2,2,0,1.0
B075FBFYZ4,2,2,0,1.0
B075H6RN38,2,2,0,1.0
B075JYFWJD,2,2,0,1.0
B075KPSX8Q,2,2,0,1.0
B075R6DNF8,2,2,0,1.0
B075TNVRT9,2,2,0,1.0
B076BZW364,2,2,0,1.0
B076CT4T3X,2,2,0,1.0
B076DWTWB3,2,2,0,1.0
B076F949KS,2,2,0,1.0
B076GXL2TW,2,2,0,1.0
B076J4N6W2,2,2,0,1.0
B076KLW1GR,2,2,0,1.0
B0778N4294,2,2,0,1.0
B0778QG7RC,2,2,0,1.0
B077SFGKXD,2,2,0,1.0
B077ZG3MTY,2,2,0,1.0
B0784LD478,2,2,0,1.0
B0787DC11Q,2,2,0,1.0
B0789RX7Q3,2,2,0,1.0
B078SWLT3L,2,2,0,1.0
B078W2K47L,2,2,0,1.0
B078XKS6HG,2,2,0,1.0
B078YF3CMH,2,2,0,1.0
B0792P86RW,2,2,0,1.0
B079568S2R,2,2,0,1.0
B0796M8XXG,2,2,0,1.0
B07995JNHD,2,2,0,1.0
B079D9B49C,2,2,0,1.0
B079GS7QRG,2,2,0,1.0
B079SHYR9N,2,2,0,1.0
B07B47C22D,2,2,0,1.0
B07B67G7PT,2,2,0,1.0
B07B6MFTYH,2,2,0,1.0
B07BC4X4FG,2,2,0,1.0
B07BCBTXGC,2,2,0,1.0
B07BNHRT6H,2,2,0,1.0
B07BRR4YCL,2,2,0,1.0
B07C2HRDFJ,2,2,0,1.0
B07CCHBHP1,2,2,0,1.0
B07CFWHQZ9,2,2,0,1.0
B07CJYNSRY,2,2,0,1.0
B07CN4SZCN,2,2,0,1.0
B07CYMHY5Z,2,2,0,1.0
B07D1Q5NSQ,2,2,0,1.0
B07D2N5Q1G,2,2,0,1.0
B07D5HV6CD,2,2,0,1.0
B07D7HNK3W,2,2,0,1.0
B07DDDPBGZ,2,2,0,1.0
B07DWVWJC2,2,2,0,1.0
B07F22VL5F,2,2,0,1.0
B07F5DX688,2,2,0,1.0
B07FBKKVMJ,2,2,0,1.0
B07FM69672,2,2,0,1.0
B07FP5GCST,2,2,0,1.0
B07FPZPRWD,2,2,0,1.0
B07FX94GYX,2,2,0,1.0
B07G32KT4X,2,2,0,1.0
B07G5Y39CY,2,2,0,1.0
B07GSPNB3H,2,2,0,1.0
B07GXXWYW3,2,2,0,1.0
B07GZV9KLG,2,2,0,1.0
B07H18QTMN,2,2,0,1.0
B07H4GCJ49,2,2,0,1.0
B07H6PN297,2,2,0,1.0
B07HC85B12,2,2,0,1.0
B07HD4JY9D,2,2,0,1.0
B07HDWJWVC,2,2,0,1.0
B07HDYBJ8C,2,2,0,1.0
B07HMJ2ZG1,2,2,0,1.0
B07HMTLNWH,2,2,0,1.0
B07HR14JTG,2,2,0,1.0
B07HWX4TMM,2,2,0,1.0
B07HYXQYG7,2,2,0,1.0
B07JBT9XWX,2,2,0,1.0
B07JC8WX7N,2,2,0,1.0
B07JCDMX2K,2,2,0,1.0
B07JJMYC9T,2,2,0,1.0
B07K6N99JS,2,2,0,1.0
B07K7YGRDX,2,2,0,1.0
B07K8Q4QZX,2,2,0,1.0
B07KDXZZG7,2,2,0,1.0
B07KFSKF81,2,2,0,1.0
B07KJYMFZB,2,2,0,1.0
B07KYWF9VK,2,2,0,1.0
B07LBN5Z4W,2,2,0,1.0
B07MCJRFZH,2,2,0,1.0
B07MMW5654,2,2,0,1.0
B07MNTP1SM,2,2,0,1.0
B07MQ3RND1,2,2,0,1.0
B07MRC4P51,2,2,0,1.0
B07MTMX1ZL,2,2,0,1.0
B07MZ5CVSM,2,2,0,1.0
B07N95M3R6,2,2,0,1.0
B07NQGNN19,2,2,0,1.0
B07NVFWKYF,2,2,0,1.0
B07NVSN3TC,2,2,0,1.0
B07P3H4J49,2,2,0,1.0
B07P4LLZS6,2,2,0,1.0
B07PB85F45,2,2,0,1.0
B07PCSRSND,2,2,0,1.0
B07PH66Q4S,2,2,0,1.0
B07PLVQ68M,2,2,0,1.0
B07PMKW613,2,2,0,1.0
B07PVJ616G,2,2,0,1.0
B07PXFPVZK,2,2,0,1.0
B07Q3362JH,2,2,0,1.0
B07Q44Q9GJ,2,2,0,1.0
B07Q6K8TZX,2,2,0,1.0
B07QJY3J95,2,2,0,1.0
B07QN8B5VG,2,2,0,1.0
B07R18Y27Y,2,2,0,1.0
B07R33KMSJ,2,2,0,1.0
B07R4PBJXZ,2,2,0,1.0
B07R6KCK81,2,2,0,1.0
B07RGQQF1Y,2,2,0,1.0
B07RLPKYBS,2,2,0,1.0
B07RT3JXTB,2,2,0,1.0
B07RV86B18,2,2,0,1.0
B07RZK92LW,2,2,0,1.0
B07S7G1WPT,2,2,0,1.0
B07S7LR2RN,2,2,0,1.0
B07SPL9WKQ,2,2,0,1.0
B07THLR7RR,2,2,0,1.0
B07TKJQK7P,2,2,0,1.0
B07TM27HRD,2,2,0,1.0
B07TQF3LCV,2,2,0,1.0
B07TVBW1HT,2,2,0,1.0
B07TZ65HSB,2,2,0,1.0
B07V67T38G,2,2,0,1.0
B07VC76BGF,2,2,0,1.0
B07VDZL9FS,2,2,0,1.0
B07VHNLMW9,2,2,0,1.0
B07VLFZW31,2,2,0,1.0
B07VRLQGPD,2,2,0,1.0
B07W3FLGXR,2,2,0,1.0
B07WFQMC18,2,2,0,1.0
B07WGD5T2M,2,2,0,1.0
B07XD6C2M4,2,2,0,1.0
B07XRZ1M8P,2,2,0,1.0
B07XYXLWX7,2,2,0,1.0
B07Y5VPGGN,2,2,0,1.0
B07Y7T6FQN,2,2,0,1.0
B07Y7VRB35,2,2,0,1.0
B07Y8JYD9X,2,2,0,1.0
B07YB1CMFT,2,2,0,1.0
B07YCL87MS,2,2,0,1.0
B07YFZTLN6,2,2,0,1.0
B07YGMS176,2,2,0,1.0
B07ZT1DW4Y,2,2,0,1.0
B07ZWTKHCW,2,2,0,1.0
B08112BV1Y,2,2,0,1.0
B0813927G5,2,2,0,1.0
B081B7M2GR,2,2,0,1.0
B081QTPRMP,2,2,0,1.0
B081SKN6X6,2,2,0,1.0
B081TLL3G3,2,2,0,1.0
B0827N9P6J,2,2,0,1.0
B082S1T4KP,2,2,0,1.0
B082SYK6WQ,2,2,0,1.0
B082VS3W6R,2,2,0,1.0
B082XH9SDN,2,2,0,1.0
B082ZRNR87,2,2,0,1.0
B083J1Y349,2,2,0,1.0
B083QNXWLH,2,2,0,1.0
B083R58F9H,2,2,0,1.0
B083TLNBJJ,2,2,0,1.0
B083V78B7X,2,2,0,1.0
B084VLTZR6,2,2,0,1.0
B084WP4XS8,2,2,0,1.0
B0851H4M3Y,2,2,0,1.0
B0855L611L,2,2,0,1.0
B0857H7SCD,2,2,0,1.0
B085FYQ4HJ,2,2,0,1.0
B085WXQZRH,2,2,0,1.0
B085XC6BZ8,2,2,0,1.0
B085XW1PGR,2,2,0,1.0
B085Y7MHB1,2,2,0,1.0
B085YDY9WM,2,2,0,1.0
B085ZRVDKP,2,2,0,1.0
B086GST51S,2,2,0,1.0
B086M8MZGB,2,2,0,1.0
B086MZGNZ2,2,2,0,1.0
B086PDVDLL,2,2,0,1.0
B086QF2FFK,2,2,0,1.0
B086S5CHTD,2,2,0,1.0
B086VK22QT,2,2,0,1.0
B086W18W1W,2,2,0,1.0
B0873BJ5CD,2,2,0,1.0
B087767JL7,2,2,0,1.0
B0878V2Z4F,2,2,0,1.0
B087962RD9,2,2,0,1.0
B087BK44Q9,2,2,0,1.0
B087C3H7MZ,2,2,0,1.0
B087CYKRR8,2,2,0,1.0
B087D3JR4Z,2,2,0,1.0
B087FB7PC7,2,2,0,1.0
B087GB8ZRF,2,2,0,1.0
B087P4F7DG,2,2,0,1.0
B087PY8ZCQ,2,2,0,1.0
B087RLW785,2,2,0,1.0
B087Z9X39L,2,2,0,1.0
B0885W8GCL,2,2,0,1.0
B0885XD4F2,2,2,0,1.0
B08884QHL6,2,2,0,1.0
B0888CXCXZ,2,2,0,1.0
B088FBNQXW,2,2,0,1.0
B088RLGZ4J,2,2,0,1.0
B088ZLZKVM,2,2,0,1.0
B089SNM3XP,2,2,0,1.0
B08B1FNMMQ,2,2,0,1.0
B08BF4BKKM,2,2,0,1.0
B08BFH35VX,2,2,0,1.0
B08BJJP372,2,2,0,1.0
B08BLX72TP,2,2,0,1.0
B08BWSVJWR,2,2,0,1.0
B08BXVLMH4,2,2,0,1.0
B08BY91SGT,2,2,0,1.0
B08CH1FP8B,2,2,0,1.0
B08CKRX4RW,2,2,0,1.0
B08CV5LX6X,2,2,0,1.0
B08CXS1TGB,2,2,0,1.0
B08CXS5H7N,2,2,0,1.0
B08CZDT51R,2,2,0,1.0
B08CZG1MQF,2,2,0,1.0
B08DD21FPT,2,2,0,1.0
B08DK5BB6S,2,2,0,1.0
B08DK5D9J5,2,2,0,1.0
B08DK74M1P,2,2,0,1.0
B08DXZ5VXB,2,2,0,1.0
B08FBPYYVH,2,2,0,1.0
B08FKPLJFS,2,2,0,1.0
B08FSYK4Q5,2,2,0,1.0
B08G83G24X,2,2,0,1.0
B08GD1GTXJ,2,2,0,1.0
B08GMC5ZRY,2,2,0,1.0
B08GQQ2MW3,2,2,0,1.0
B08GS1G9BH,2,2,0,1.0
B08GXBFNB9,2,2,0,1.0
B08H8TNFVS,2,2,0,1.0
B08HGNTBN5,2,2,0,1.0
B08HGP6CKB,2,2,0,1.0
B08HMJT41C,2,2,0,1.0
B08HMLXW65,2,2,0,1.0
B08HN7771X,2,2,0,1.0
B08HPNHZ8P,2,2,0,1.0
B08HY6KF66,2,2,0,1.0
B08HY6PGXQ,2,2,0,1.0
B08JPKXJMV,2,2,0,1.0
B08KLD4SVT,2,2,0,1.0
B08KTXW869,2,2,0,1.0
B08KWN77LW,2,2,0,1.0
B08L574MBW,2,2,0,1.0
B08LMLKCQ2,2,2,0,1.0
B08M3C6LVS,2,2,0,1.0
B08M9B6YLB,2,2,0,1.0
B08ML6ZDP3,2,2,0,1.0
B08MQ8C23Q,2,2,0,1.0
B08MWSPGT1,2,2,0,1.0
B08N4TZCN9,2,2,0,1.0
B08N7V9H5Z,2,2,0,1.0
B08NJ5BTWG,2,2,0,1.0
B08NPZ69D4,2,2,0,1.0
B08NTD1NM1,2,2,0,1.0
B08NX1L1XZ,2,2,0,1.0
B08P2HT7GS,2,2,0,1.0
B08P2JW6WL,2,2,0,1.0
B08P3NV5Q6,2,2,0,1.0
B08P3R39Z1,2,2,0,1.0
B08P7M38Q2,2,2,0,1.0
B08P9MP7L8,2,2,0,1.0
B08PPZLSYT,2,2,0,1.0
B08PYXKZRS,2,2,0,1.0
B08Q7D4B8M,2,2,0,1.0
B08QVCNQWG,2,2,0,1.0
B08QYMWL16,2,2,0,1.0
B08QZ6H2G4,2,2,0,1.0
B08QZFW639,2,2,0,1.0
B08R8JSNL8,2,2,0,1.0
B08R94Q6SX,2,2,0,1.0
B08RY2LML3,2,2,0,1.0
B08SWTS3NJ,2,2,0,1.0
B08T6R8K67,2,2,0,1.0
B08T741TWF,2,2,0,1.0
B08WCQWP3T,2,2,0,1.0
B08WPXVK2P,2,2,0,1.0
B08XQD6JGK,2,2,0,1.0
B08XZDXTG2,2,2,0,1.0
B08YBX2771,2,2,0,1.0
B08YZ3854D,2,2,0,1.0
B08Z3QJ439,2,2,0,1.0
B0912KJ1LF,2,2,0,1.0
B0919LJ9WT,2,2,0,1.0
